X,Y,OBJECTID,LAYER_ID,ATR_NUMBER,ROUTE_NUMBER,ROUTE_DIR_ID,START_ACCUM,LOCTEXT,CNTY_NAME,LATITUDE,LONGITUDE,YEAR_EST,YEAR_DSC,CreationDate,Creator,EditDate,Editor,GlobalID,SENSOR1
-12557074.69,4979160.913,79,56,-323,80,321,68.69,I 80   1 mile W of Delle Int.  MP 68.690  FC 01,Tooele,40.77466167,-112.8021212,1950,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{EB207F9B-E15C-4A32-9715-DF8D557F879F},NID
-12423738.3,4924980.276,80,56,-602,92,1386,22.487,SR 92   American Fork Canyon E Toll Booth  MP 22.487  FC 07,Utah,40.40506003,-111.60434,2000,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{E465E580-5AF9-47B1-8FA1-EAC9FE3420FC},NID
-12424627.93,4893886.289,81,0,-660,89,0,330.234,"SR 75 (Road to Ironton) Via SR-89, Provo",Utah,40.19202567,-111.6123317,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{8DEF7EED-0B55-4C90-8AAF-4C7A521A5217},NID
-12428485.83,4891764.23,82,0,-665,15,0,259.964,"I-15 N. of SR 77 NB, Springville",Utah,40.17746231,-111.6469878,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{C76FF785-6703-4EE8-BD09-A0A596BC3E22},NID
-12428902.82,4894814.304,83,0,-667,15,0,261.781,"I-15 N. of SR 75 North NB, Springville/Provo",Utah,40.1983935,-111.6507337,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{9DC95037-115F-48C6-946A-6E04CDCF9F0C},NID
-12431247.69,4898236.292,84,0,-1668,15,0,263.358,"I-15 N. of SR 189 University Avenue SB, Provo",Utah,40.22186926,-111.671798,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{5CEF5F44-12D9-4740-B451-735A4EFD17D7},NID
-12429806.08,4901673.986,85,0,-659,189,0,2.712,"SR-189 800 North, Provo",Utah,40.24544459,-111.6588478,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{B6455B9D-C410-4E49-81E8-ED8E7B82D852},NID
-12431229.07,4899991.966,86,0,-649,114,0,0.209,"SR-114 Provo Center E. of I-15, Provo",Utah,40.23391051,-111.6716307,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{C0AEF8DB-F5EA-46D1-9F75-41FE251EBC4F},NID
-12434311.43,4903158.107,87,56,-306,15,1333,267.841,"I 15   2 miles N of Center Street,  Provo  MP 267.841  FC 11",Utah,40.25561999,-111.69932,1950,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{040E4D32-90AD-4588-A08D-2E52D3A9730C},NID
-12437716.98,4906407.273,88,0,-651,114,0,5.2,"SR-114 Geneva Rd N. of University Pkwy., Orem",Utah,40.27789151,-111.7299126,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{F45354B2-EE65-465E-87C4-B19F07ADA3EE},NID
-12437284.88,4907498.151,89,0,-669,15,0,269.035,"I-15 N. of SR 265 BYU Diagonal/University Pkwy NB, Provo",Utah,40.28536733,-111.726031,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{34A02F0B-294A-40A3-92DB-095208738477},NID
-12457037.43,4913030.653,90,0,-663,68,0,25.35,"Harbor Park Way via Redwood Rd - 400 S Lehi, Saratoga Springs",Utah,40.323269,-111.9034712,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{8B3B5892-D3F4-4509-989E-198490ECB884},NID
-12420291.2,4917847.146,91,56,-319,189,403,13.342,"SR 189   1 mile W of SR 92, Provo Cyn.  MP 13.342 FC 02",Utah,40.35624817,-111.5733742,1988,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{072E4466-0525-4A27-BA8D-CC365E317128},NID
-12429626.79,4906119.415,92,56,-350,189,403,4.831,"SR 189   3200 N University Avenue,  Provo  MP 4.831  FC 14",Utah,40.27591868,-111.6572372,1950,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{0E5C9B59-8927-4D41-BAE9-D8AB6EABE075},NID
-12431030.6,4911364.129,93,0,-661,52,0,3.432,"800 East - SR 189 Olmstead Junction, Orem",Utah,40.31185433,-111.6698478,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{667BB61A-1CBA-43B7-89AE-CE2F9392D25E},NID
-12404189.82,4948200.936,94,56,-509,40,310,12.808,"SR 40   0.5 mile W of SR 32,  Heber  MP 12.808  FC 02",Wasatch,40.5637135,-111.428733,1994,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{3D455A45-022A-4680-9F02-73AEE71ECBAD},NID
-12442339.71,4949365.657,95,56,-317,210,415,4.166,"SR 210   Mouth of Little Cottonwood Canyon, SLC  MP 4.166  FC 06",Salt Lake,40.57166149,-111.7714393,1948,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{94C01FAC-7DB6-41E6-AB25-B6581477EAC4},NID
-12435696.96,4911374.834,96,0,-642,52,0,1.215,"SR-52 800 N. E. of I-15, Orem",Utah,40.31192767,-111.7117665,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{DBF67448-BCE4-484D-AC59-BBD0C2A43455},NID
-12437347.79,4912331.699,97,0,-641,15,0,272.155,"I-15 N. of SR 52 800 N.  NB, Orem",Utah,40.31848183,-111.7265962,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{991781CA-F5DA-4064-BFFB-6B86FE988D71},NID
-12438153.71,4917504.005,98,0,-647,89,0,344.175,"SR-89 400 N., Lindon",Utah,40.35389917,-111.7338358,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{8F71405D-5BCC-4F23-AE39-E679A8B9205F},NID
-12440056.71,4915305.985,99,0,-1670,15,0,272.716,"I-15 N. of SR 241 SB, Lindon / Pleasant Grove",Utah,40.33885051,-111.7509308,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{0FA24988-9408-41B6-8EE0-7ADF791D58E0},NID
-12442061.95,4919186.568,100,0,-645,129,0,2.638,"SR-129 N. County Blvd N. of Pleasant Grove Blvd., Pleasant Grove",Utah,40.3654165,-111.7689442,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{AF8AA36A-1778-4442-8F07-E733DBC8D064},NID
-12445008.56,4919477.723,101,0,-671,15,0,276.462,"I-15 N of SR 180 500 East NB, American Fork",Utah,40.36740929,-111.795414,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{FA7616C6-C600-4DCD-8CEC-29179900B127},NID
-12442569.9,4924856.67,102,0,-656,129,0,5.364,"SR-129 North County Blvd N. of 2600 N., Cedar Hills",Utah,40.4042145,-111.7735072,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{53C09AEF-8BF4-494B-8607-AFD05D414A44},NID
-12447680.65,4922151.329,103,0,-658,89,0,349.655,"SR-89 State St. N. of Pacific Dr., American Fork",Utah,40.38570583,-111.8194178,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{BEE79C10-D73D-439E-B13A-9974A95F23A5},NID
-12448883.59,4921787.529,104,0,-1672,15,0,278.528,"I-15 N of SR 145 Main St SB, American Fork",Utah,40.3832165,-111.830224,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{F680F9B9-6832-487E-AD38-DFCCCDA05CC6},NID
-12449525.37,4920734.013,105,56,-632,145,1419,5.555,"SR 145 Pioneer Crossing VMS Sign, Lehi-American Fork  MP  5.555  FC 12",Utah,40.3760072,-111.8359892,2014,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{02F583D7-4E2E-4801-9111-EDC73D0D5BDD},NID
-12448880.86,4925749.032,106,0,-643,2932,0,2,"Jct SR 89 - SR 74 via 1200 East and 10400 South.,Highland",Utah,40.4103185,-111.8301995,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{9CAA2473-7FF3-48A3-BB9F-A00B2E79D27D},NID
-12450784.67,4929002.656,107,0,-676,92,0,2.56,"SR-92 Center St., Highland",Utah,40.4325695,-111.8473017,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{416D5348-BE59-4574-A77C-36793C07076C},NID
-12455128.32,4924144.403,108,0,-662,2878,0,3.583,2300 West (Lehi) between Main St. and 2100 North,Utah,40.399342,-111.8863213,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{B0847132-9B27-4D41-B9AF-63BF33A67CE1},NID
-12456605.49,4926070.627,109,0,-1648,194,0,1.734,"SR-194 2100 N. E. of SR-68 EB, Lehi",Utah,40.41251817,-111.899591,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{9F802E9F-6EB2-43C9-9F92-2FFEB122E5A7},NID
-12459096.76,4922435.231,110,0,-618,73,0,36.133,"SR 73 W of SR 68 Redwood Rd, Lehi  MP 36.133 FC 14",Utah,40.3876484,-111.9219704,2004,2007,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{FCEF1C99-2CEC-45F7-92F9-C1F99C63515C},NID
-12461160.1,4922257.072,111,56,-626,73,1372,35.153,"SR 73  W of 800 W,  Saratoga Springs   MP 35.153   FC 14",Utah,40.38642938,-111.9405058,2012,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{145394F7-C1C0-48F9-9C38-A1C14A5583BA},NID
-12465099.87,4919823.667,112,0,-657,2889,0,0.756,"FR-2889 Ranches Pkwy. N. of Pony Express Way., Eagle Mountain",Utah,40.369777,-111.9758973,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{D9BB8193-E165-46FD-99A0-C03A41694830},NID
-12440043.95,4915296.535,113,0,-670,15,0,272.716,"I-15 N. of SR 241 NB, Lindon / Pleasant Grove",Utah,40.3387858,-111.7508162,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{FDC86FD4-1733-40F3-81EF-851F9F9626A9},NID
-12428899.74,4894816.757,114,0,1667,15,0,261.781,"I-15 N. of SR 75 North NB, Springville/Provo",Utah,40.19841033,-111.650706,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{259DD0D4-F33C-49B1-80E5-393BFE9B2FD0},NID
-12428483.89,4891765.908,115,0,-1665,15,0,259.964,"I-15 N. of SR 77 SB, Springville",,40.17747383,-111.6469703,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{D8E5E9FE-F40B-4BE8-A2A8-27C87FDBECF8},NID
-12431252.47,4898238.979,116,0,-668,15,0,263.358,"I-15 N. of SR 189 University Avenue NB, Provo",Utah,40.2218877,-111.6718409,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{9CF95DE6-E730-47D6-9B9C-DA0CFB02BB56},NID
-12448883.26,4921787.699,117,0,-672,15,0,278.528,,Utah,40.38321767,-111.830221,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{DBC51539-B898-40FF-992A-7EEAD021884D},NID
-12456410.59,4929942.929,118,0,-674,15,0,283.92,"I-15 N of SR 92  NB, Highland / (Alpine)",Utah,40.4389985,-111.8978402,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{20AD042A-F86B-44AD-990A-18AE8A77FC71},NID
-12456410.57,4929943.172,119,0,-1674,15,0,283.92,"I-15 N of SR 92  SB, Highland / (Alpine)",Utah,40.43900017,-111.89784,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{36815A96-D9EE-4787-9152-DBD96C17ECC0},NID
-12455712.53,4941280.102,120,56,-302,15,1333,290.6,I 15  12900 South  M.P.  290.600  FC 11,Salt Lake,40.51646663,-111.8915694,2011,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{B48B3B1F-8C8D-4869-B38A-C5D1ADA1C0D8},NID
-12458168.69,4938404.112,121,56,-636,154,1426,1.857,SR 154 Bangerter @ 700 W Draper MP 1.857,Salt Lake,40.49682315,-111.9136335,2018,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{579F1434-259E-4E8A-96F2-884329267E24},NID
-12462225.79,4933617.397,122,56,-633,85,6660,3.374,SR 85  Porter Rockwell Blvd @ 2300 West  MP 3.374  FC 12,Salt Lake,40.46411633,-111.950079,2014,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{555B7363-B2B9-40C1-A05C-4746D118C3E3},NID
-12457610.65,4934567.452,123,56,-635,15,1333,287.23,"I 15, 15400 South, Draper  MP 287.230",Salt Lake,40.47060917,-111.9086205,2017,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{FE1E4BEA-8043-4D18-BCBD-8D9434676B55},NID
-12456606.31,4926152.819,124,0,-648,194,0,1.734,"SR-194 2100 N. E. of SR-68 WB, Lehi",Utah,40.41308033,-111.8995983,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{E706598C-56BF-464F-86E6-F89F7BB343F5},NID
-12458992.02,4959083.514,125,56,-351,215,418,12.381,"I 215   1050 W,  SLC  MP 12.381  FC 11",Salt Lake,40.63793883,-111.9210296,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{E813A2C3-90A4-4FAC-BFCF-28F002C612A1},NID
-12458726.85,4961275.045,126,56,-335,173,1437,8.26,"SR 173   1075 W 5400 S,  SLC  MP 8.260  FC 16",Salt Lake,40.65287633,-111.9186475,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0341A8C6-A7EF-4B35-9533-88284EFC7938},NID
-12458729.28,4964207.412,127,56,-631,266,431,1.923,"SR 266  4700 S 1075 W, SLC  MP 1.923  FC 14",Salt Lake,40.67285816,-111.9186693,2014,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{55D8AD02-F612-4647-85B8-157A72EA5A2C},NID
-12462443.86,4966303.247,128,56,-637,215,418,16.88,I 215 @ 3900 S West Valley MP 16.880 NB,Salt Lake,40.687136,-111.952038,2018,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{78CE4F63-B55B-4557-B147-B7ED841C116F},NID
-12446402.95,4960753.238,129,56,-617,215,418,5.53,"I 215   5800 S Knudsen's Corner,  SLC  MP 5.300 FC 11",Salt Lake,40.64931999,-111.80794,2004,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{DB0A5E2D-26FC-4A64-BB75-DB2AF1605A9B},NID
-12459133.43,4968088.144,130,56,-354,171,346,8.8,"SR 171   1200 W 3300 S,  SLC  MP 8.800  FC 14",Salt Lake,40.69929317,-111.9222998,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0F32B05D-612D-40C2-9257-DE6028ED99FC},NID
-12457121.94,4969349.193,131,56,-629,15,1333,304,I-15 2900 South  MP 304.001  FC 11,Salt Lake,40.707881,-111.9042303,2014,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{8EFDE0AE-30E3-4B6B-BC7A-48E7A4B641A2},NID
-12462672.14,4970228.664,132,56,-353,215,418,18.732,"I 215   2500 S,  SLC  MP 18.732  FC 11",Salt Lake,40.7138696,-111.9540887,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{145C259A-9D88-45BF-B8E2-9B3CF0AB0D53},NID
-12465908.1,4970337.29,133,56,-711,154,1426,20.229,"SR 154   2500 S Bangerter Highway,  SLC  MP 20.229  FC 14",Salt Lake,40.71460923,-111.9831577,1991,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{10BC138B-BBBB-4802-8C4D-989A887F5058},NID
-12472144.54,4971919.617,134,56,-619,201,411,10.6,"SR 201   6174 W,  SLC  MP 10.600  FC 12",Salt Lake,40.72538233,-112.0391807,2004,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{1F0D3334-8BB5-4EC3-8811-B4D02E6FDD8C},NID
-12453499.56,4964053.572,135,56,-406,71,318,16.337,"SR 71   4550 S 700 E,  SLC  MP 16.337  FC 14",Salt Lake,40.67181001,-111.87169,1984,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0258C9EE-3954-4C7A-B399-CA2ABCF01852},NID
-12462443.86,4966303.247,136,56,-1637,215,418,16.88,I 215 @ 3900 S West Valley MP 16.880 SB,Salt Lake,40.687136,-111.952038,2018,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{338CB9B1-ADF9-467C-AB61-18357DF2181D},NID
-12475191.29,4967680.947,137,56,-355,171,346,0.9,"SR 171   7658 W 3500 S,  Magna  MP 0.900  FC 16",Salt Lake,40.69651989,-112.0665501,1985,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{05CB8BA6-B7D5-456C-882B-64243EF0818D},NID
-12442506.76,4971775.325,138,56,-301,80,321,129,"I 80   1 mile E of I 215 Int.,  Parleys Canyon,  SLC  MP 129.000  FC 11",Salt Lake,40.72440001,-111.77294,1937,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{6072A16E-43B7-4622-B19C-4E2E976D61E8},NID
-12448895.39,4975273.336,139,56,-332,186,402,6.186,"SR 186   950 S Foothill Blvd.,  SLC  MP 6.186  FC 14",Salt Lake,40.74821,-111.83033,1984,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{EB51FE44-45BA-4ED5-A64D-1700CF692122},NID
-12453474.62,4975010.042,140,56,-333,71,318,21.26,"SR 71   1190 S 700 E,  SLC  MP 21.260  FC 14",Salt Lake,40.74641813,-111.8714659,1984,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{C0BB150B-EA85-42DF-8E69-290A479784A3},NID
-12455361.93,4974883.958,141,56,-325,89,1384,377.45,"SR 89   1087 S State Street,  SLC  MP 377.450  FC 16",Salt Lake,40.74556004,-111.8884199,1985,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{AB098642-B14E-40FB-B147-3593FE989B56},NID
-12459864.81,4977683.443,142,56,-340,80,321,118.42,"I 80   1325  W,  SLC  MP 118.420  FC 11",Salt Lake,40.76460998,-111.92887,1967,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{930F3783-AACB-4993-B5FB-E8BC26D46C28},NID
-12460978.01,4974485.763,143,56,-408,68,1368,57.436,"SR 68   1200 S Redwood Road,  SLC  MP 57.436  FC 16",Salt Lake,40.74284996,-111.93887,1959,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{2F300B2E-81EB-4414-89E2-8CC996D77094},NID
-12462133.5,4986342.708,144,56,-501,215,418,26.4,"I 215   0.68 mile N of 2100 N Int.,  SLC  MP 26.400  FC 11",Salt Lake,40.8235,-111.94925,1990,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{BDD11443-5FE5-4881-9498-D287E085A1ED},NID
-12459200.24,4987919.824,145,56,-628,215,418,28.55,"I-215 1100 West, East of Redwood Rd. MP 28.550  FC 11",Davis,40.83422005,-111.9229,2014,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{32E06FE0-0A5B-464F-AA6A-0B6DBB96DB2F},NID
-12461343.14,4988901.231,146,56,-624,67,6369,0.944,SR 67  Legacy Parkway  MP 0.944  FC 12,Davis,40.84089003,-111.94215,2010,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{F331B30D-6972-4720-90A8-328E30C05F11},NID
-12458013.56,4990330.116,147,56,-616,15,1333,314.29,"I 15   0.7 mile N of I 215 On-Ramp,  Woods Cross  MP 314.290  FC 11",Davis,40.85060004,-111.9122399,2004,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{DB6D5993-78EA-452A-943D-CA525B4A03EC},NID
-12450788.06,4928980.914,148,0,-675,92,0,2.56,"SR-92 By pass @ Center St., Highland",Utah,40.43242083,-111.8473322,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{B68D573D-0EA5-4004-82E7-527594FB835D},NID
-12397736.3,4931723.318,149,56,-308,40,310,21.579,"SR 40   1 mile E of POE Daniels Canyon, SLC  MP 21.579  FC 02",Wasatch,40.45117001,-111.37076,1940,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{6DF3082A-24A1-4929-8DC9-E8559F4FC546},Loop
-12463091.07,4858980.922,150,56,-321,6,1332,149.65,"SR 6   0.25 mile W of SR 68,  Elberta Jct.  MP 149.650  FC 06",Utah,39.95207865,-111.957852,1961,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0FA51EA5-C6A1-4936-8E92-98322CCFA4BF},Loop
-12437218.96,4910364.709,151,0,-640,15,0,271.21,"I-15 N. of Center Street  NB, Orem",Utah,40.305008,-111.7254388,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{4C2D7E09-1502-4414-8FB3-34393C50397B},Under Construction
-12451205.42,4924601.112,152,0,-673,15,0,279.63,"I-15 N of SR 73 NB,  Lehi",Utah,40.40246631,-111.8510814,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{77F8056A-C086-46D2-AD8A-5AAA56D7EF2C},NID
-12451200.05,4924596.633,153,0,-1673,15,0,279.63,"I-15 N of SR 73 SB,  Lehi",Utah,40.40243567,-111.8510331,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{7A618DD1-4F6A-4867-9A1F-F9FD14C64E62},NID
-12636830.24,4457647.166,155,0,-723,15,0,11.38,"I-15 NB @ 500 W., Washington",Washington,37.13289719,-113.5185775,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{EC2C1296-B342-4277-8A4F-71CB3E5C9066},NID
-12454367.42,4970907.992,156,56,-2341,80,321,123.54,I 80   EB 1 mile E of 300 E Overpass SLC Mp 123.540,Salt Lake,40.718495,-111.8794861,1967,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{521F8A46-FB54-49B7-8724-538170F5B308},NID
-12454445.02,4970838.066,157,56,-3341,80,321,123.54,I 80   WB 1 mile E of 300 E Overpass SLC Mp 123.540,Salt Lake,40.7180189,-111.8801832,1967,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0AA35BC4-75D5-4DF6-8FF4-C03509A1582A},NID
-12460170.14,4918735.001,158,0,-644,2881,0,12,"FR-2285 Pony Express Pkwy W. of Redwood Rd., Eagle Mountain",Utah,40.36232567,-111.9316128,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{A5A4E259-1376-49F2-AAB1-8BD5D0AD5E2B},NID
-12454504.7,4927538.805,159,0,-666,15,0,282.311,I-15 between SR-92 and 2100 North Lehi,Utah,40.42255938,-111.8807193,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{49E4325F-7317-4D58-B807-A404E39F9CD4},Proposed
