X,Y,OBJECTID,LAYER_ID,ATR_NUMBER,ROUTE_NUMBER,ROUTE_DIR_ID,START_ACCUM,LOCTEXT,CNTY_NAME,LATITUDE,LONGITUDE,YEAR_EST,YEAR_DSC,CreationDate,Creator,EditDate,Editor,GlobalID,SENSOR1
-12441311.196,4866651.4571,75,56,-0349,0015,1333,246.920,I 15   2 miles N of Santaquin Int.  MP 246.920  FC 01,Utah,40.0048800272036,-111.762200018541,1950,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{EE0A90F6-E23B-4782-A8B9-A04C630B3AA8},NID
-12431909.2425,4881617.4438,76,0,-0655,0015,0,255.530,I-15 N. of SR 164 South Spanish Fork, ,40.1077833330959,-111.677740833245,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{76A39720-90DA-4B5F-89FA-F27874384185},NID
-12439586.8886,4870515.6893,77,0,-0654,0178,0,.490,"SR-178 800 S. E. of 1000 W., Payson",Utah,40.0314646402368,-111.746710301622,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{2A5F07D3-8072-465F-9B3F-D6BFBDF3C837},Under Construction
-12438806.2271,4872980.8206,78,0,-0639,0015,0,248.845,"I-15 N. of SR-178, Payson",Utah,40.0484185000897,-111.73969750005,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{FC922B45-88CD-412D-B857-26BE54009A02},NID
-12557074.69,4979160.9132,79,56,-0323,0080,321,068.690,I 80   1 mile W of Delle Int.  MP 68.690  FC 01,Tooele,40.7746616693554,-112.802121178574,1950,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{EB207F9B-E15C-4A32-9715-DF8D557F879F},NID
-12423738.2969,4924980.2758,80,56,-0602,0092,1386,022.487,SR 92   American Fork Canyon E Toll Booth  MP 22.487  FC 07,Utah,40.4050600306052,-111.604339980063,2000,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{E465E580-5AF9-47B1-8FA1-EAC9FE3420FC},NID
-12424627.9274,4893886.2893,81,0,-0660,0089,0,330.234,"SR 75 (Road to Ironton) Via SR-89, Provo",Utah,40.1920256667693,-111.612331666817,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{8DEF7EED-0B55-4C90-8AAF-4C7A521A5217},NID
-12428485.8314,4891764.23,82,0,-0665,0015,0,259.964,"I-15 N. of SR 77 NB, Springville",Utah,40.1774623131924,-111.646987808095,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{C76FF785-6703-4EE8-BD09-A0A596BC3E22},NID
-12428902.8185,4894814.3039,83,0,-0667,0015,0,261.781,"I-15 N. of SR 75 North NB, Springville/Provo",Utah,40.1983934999189,-111.650733666947,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{9DC95037-115F-48C6-946A-6E04CDCF9F0C},NID
-12431247.6918,4898236.2917,84,0,-1668,0015,0,263.358,"I-15 N. of SR 189 University Avenue SB, Provo",Utah,40.2218692634507,-111.671798022195,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{5CEF5F44-12D9-4740-B451-735A4EFD17D7},NID
-12429806.0781,4901673.9857,85,0,-0659,0189,0,2.712,"SR-189 800 North, Provo",Utah,40.2454445877799,-111.65884778599,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{B6455B9D-C410-4E49-81E8-ED8E7B82D852},NID
-12431229.0699,4899991.9657,86,0,-0649,0114,0,0.209,"SR-114 Provo Center E. of I-15, Provo",Utah,40.2339105065411,-111.671630738821,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{C0AEF8DB-F5EA-46D1-9F75-41FE251EBC4F},NID
-12434311.4252,4903158.1067,87,56,-0306,0015,1333,267.841,"I 15   2 miles N of Center Street,  Provo  MP 267.841  FC 11",Utah,40.2556199884753,-111.699320007592,1950,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{040E4D32-90AD-4588-A08D-2E52D3A9730C},NID
-12437716.9769,4906407.2728,88,0,-0651,0114,0,5.200,"SR-114 Geneva Rd N. of University Pkwy., Orem",Utah,40.2778915148819,-111.729912599021,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{F45354B2-EE65-465E-87C4-B19F07ADA3EE},NID
-12437284.8793,4907498.1508,89,0,-0669,0015,0,269.035,"I-15 N. of SR 265 BYU Diagonal/University Pkwy NB, Provo",Utah,40.2853673331455,-111.726031000238,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{34A02F0B-294A-40A3-92DB-095208738477},NID
-12457037.4283,4913030.6529,90,0,-0663,0068,0,25.350,"Harbor Park Way via Redwood Rd - 400 S Lehi, Saratoga Springs",Utah,40.3232689999431,-111.903471166908,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{8B3B5892-D3F4-4509-989E-198490ECB884},NID
-12420291.1983,4917847.1461,91,56,-0319,0189,403,013.342,"SR 189   1 mile W of SR 92, Provo Cyn.  MP 13.342 FC 02",Utah,40.3562481669791,-111.573374166481,1988,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{072E4466-0525-4A27-BA8D-CC365E317128},NID
-12429626.7871,4906119.4149,92,56,-0350,0189,403,004.831,"SR 189   3200 N University Avenue,  Provo  MP 4.831  FC 14",Utah,40.2759186785743,-111.657237187534,1950,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{0E5C9B59-8927-4D41-BAE9-D8AB6EABE075},NID
-12431030.5978,4911364.1286,93,0,-0661,0052,0,3.432,"800 East - SR 189 Olmstead Junction, Orem",Utah,40.3118543334975,-111.669847833612,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{667BB61A-1CBA-43B7-89AE-CE2F9392D25E},NID
-12404189.8186,4948200.9363,94,56,-0509,0040,310,012.808,"SR 40   0.5 mile W of SR 32,  Heber  MP 12.808  FC 02",Wasatch,40.5637135029204,-111.428733011681,1994,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{3D455A45-022A-4680-9F02-73AEE71ECBAD},NID
-12442339.7063,4949365.6566,95,56,-0317,0210,415,004.166,"SR 210   Mouth of Little Cottonwood Canyon, SLC  MP 4.166  FC 06",Salt Lake,40.5716614913683,-111.771439283765,1948,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{94C01FAC-7DB6-41E6-AB25-B6581477EAC4},NID
-12435696.9624,4911374.8342,96,0,-0642,0052,0,1.215,"SR-52 800 N. E. of I-15, Orem",Utah,40.3119276664314,-111.711766500026,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{DBF67448-BCE4-484D-AC59-BBD0C2A43455},NID
-12437347.7933,4912331.6994,97,0,-0641,0015,0,272.155,"I-15 N. of SR 52 800 N.  NB, Orem",Utah,40.3184818333174,-111.726596166316,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{991781CA-F5DA-4064-BFFB-6B86FE988D71},NID
-12438153.7093,4917504.0048,98,0,-0647,0089,0,344.175,"SR-89 400 N., Lindon",Utah,40.3538991663988,-111.733835832921,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{8F71405D-5BCC-4F23-AE39-E679A8B9205F},NID
-12440056.7114,4915305.9853,99,0,-1670,0015,0,272.716,"I-15 N. of SR 241 SB, Lindon / Pleasant Grove",Utah,40.3388505113225,-111.750930791643,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{0FA24988-9408-41B6-8EE0-7ADF791D58E0},NID
-12442061.9511,4919186.5678,100,0,-0645,0129,0,2.638,"SR-129 N. County Blvd N. of Pleasant Grove Blvd., Pleasant Grove",Utah,40.3654164997433,-111.768944166351,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{AF8AA36A-1778-4442-8F07-E733DBC8D064},NID
-12445008.558,4919477.7229,101,0,-0671,0015,0,276.462,"I-15 N of SR 180 500 East NB, American Fork",Utah,40.3674092895178,-111.795413986496,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{FA7616C6-C600-4DCD-8CEC-29179900B127},NID
-12442569.902,4924856.67,102,0,-0656,0129,0,5.364,"SR-129 North County Blvd N. of 2600 N., Cedar Hills",Utah,40.4042144997203,-111.773507166921,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{53C09AEF-8BF4-494B-8607-AFD05D414A44},NID
-12447680.654,4922151.3286,103,0,-0658,0089,0,349.655,"SR-89 State St. N. of Pacific Dr., American Fork",Utah,40.3857058333831,-111.819417833271,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{BEE79C10-D73D-439E-B13A-9974A95F23A5},NID
-12448883.591,4921787.5289,104,0,-1672,0015,0,278.528,"I-15 N of SR 145 Main St SB, American Fork",Utah,40.3832164998296,-111.8302240002,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{F680F9B9-6832-487E-AD38-DFCCCDA05CC6},NID
-12449525.3681,4920734.013,105,56,-0632,0145,1419,005.555,"SR 145 Pioneer Crossing VMS Sign, Lehi-American Fork  MP  5.555  FC 12",Utah,40.3760071995797,-111.835989181979,2014,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{02F583D7-4E2E-4801-9111-EDC73D0D5BDD},NID
-12448880.8637,4925749.0316,106,0,-0643,2932,0,2.000,"Jct SR 89 - SR 74 via 1200 East and 10400 South.,Highland",Utah,40.4103184998526,-111.830199500447,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{9CAA2473-7FF3-48A3-BB9F-A00B2E79D27D},NID
-12450784.6681,4929002.6558,107,0,-0676,0092,0,2.560,"SR-92 Center St., Highland",Utah,40.4325695001319,-111.847301666352,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{416D5348-BE59-4574-A77C-36793C07076C},NID
-12455128.3176,4924144.4031,108,0,-0662,2878,0,3.583,2300 West (Lehi) between Main St. and 2100 North,Utah,40.399341999877,-111.886321333699,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{B0847132-9B27-4D41-B9AF-63BF33A67CE1},NID
-12456605.4901,4926070.6272,109,0,-1648,0194,0,1.734,"SR-194 2100 N. E. of SR-68 EB, Lehi",Utah,40.4125181669935,-111.89959100004,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{9F802E9F-6EB2-43C9-9F92-2FFEB122E5A7},NID
-12459096.7566,4922435.2314,110,0,-0618,0073,0,36.133,"SR 73 W of SR 68 Redwood Rd, Lehi  MP 36.133 FC 14",Utah,40.387648400999,-111.921970427777,2004,2007,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{FCEF1C99-2CEC-45F7-92F9-C1F99C63515C},NID
-12461160.103,4922257.0724,111,56,-0626,0073,1372,035.153,"SR 73  W of 800 W,  Saratoga Springs   MP 35.153   FC 14",Utah,40.3864293779919,-111.940505783853,2012,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{145394F7-C1C0-48F9-9C38-A1C14A5583BA},NID
-12465099.8723,4919823.6667,112,0,-0657,2889,0,0.756,"FR-2889 Ranches Pkwy. N. of Pony Express Way., Eagle Mountain",Utah,40.3697769999475,-111.975897333634,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{D9BB8193-E165-46FD-99A0-C03A41694830},NID
-12440043.95,4915296.5345,113,0,-0670,0015,0,272.716,"I-15 N. of SR 241 NB, Lindon / Pleasant Grove",Utah,40.3387857995387,-111.750816154036,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{FDC86FD4-1733-40F3-81EF-851F9F9626A9},NID
-12428899.7386,4894816.7572,114,0,1667,0015,0,261.781,"I-15 N. of SR 75 North NB, Springville/Provo",Utah,40.1984103331342,-111.650705999735,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{259DD0D4-F33C-49B1-80E5-393BFE9B2FD0},NID
-12428483.8861,4891765.9084,115,0,-1665,0015,0,259.964,"I-15 N. of SR 77 SB, Springville", ,40.1774738330186,-111.646970333168,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{D8E5E9FE-F40B-4BE8-A2A8-27C87FDBECF8},NID
-12431252.4692,4898238.9789,116,0,-0668,0015,0,263.358,"I-15 N. of SR 189 University Avenue NB, Provo",Utah,40.2218876951755,-111.671840938309,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{9CF95DE6-E730-47D6-9B9C-DA0CFB02BB56},NID
-12448883.257,4921787.6994,117,0,-0672,0015,0, ,278.528,Utah,40.3832176665134,-111.830220999827,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{DBC51539-B898-40FF-992A-7EEAD021884D},NID
-12456410.5882,4929942.9286,118,0,-0674,0015,0,283.920,"I-15 N of SR 92  NB, Highland / (Alpine)",Utah,40.4389985001679,-111.897840166483,2019,0,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,2020/12/14 10:47:26+00,psidwell@utah.gov_uplan,{20AD042A-F86B-44AD-990A-18AE8A77FC71},NID
-12456410.5697,4929943.1723,119,0,-1674,0015,0,283.920,"I-15 N of SR 92  SB, Highland / (Alpine)",Utah,40.4390001663571,-111.897840000295,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{36815A96-D9EE-4787-9152-DBD96C17ECC0},NID
-12455712.5278,4941280.1017,120,56,-0302,0015,1333,290.600,I 15  12900 South  M.P.  290.600  FC 11,Salt Lake,40.5164666349166,-111.891569383217,2011,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{B48B3B1F-8C8D-4869-B38A-C5D1ADA1C0D8},NID
-12458168.6925,4938404.1124,121,56,-0636,0154,1426,1.857,SR 154 Bangerter @ 700 W Draper MP 1.857,Salt Lake,40.4968231498013,-111.913633486121,2018,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{579F1434-259E-4E8A-96F2-884329267E24},NID
-12462225.7885,4933617.3972,122,56,-0633,0085,6660,003.374,SR 85  Porter Rockwell Blvd @ 2300 West  MP 3.374  FC 12,Salt Lake,40.46411633362,-111.95007899958,2014,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{555B7363-B2B9-40C1-A05C-4746D118C3E3},NID
-12457610.6494,4934567.4522,123,56,-0635,0015,1333,287.230,"I 15, 15400 South, Draper  MP 287.230",Salt Lake,40.470609166393,-111.908620499661,2017,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{FE1E4BEA-8043-4D18-BCBD-8D9434676B55},NID
-12456606.3064,4926152.8187,124,0,-0648,0194,0,001.734,"SR-194 2100 N. E. of SR-68 WB, Lehi",Utah,40.4130803333659,-111.899598332987,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{E706598C-56BF-464F-86E6-F89F7BB343F5},NID
-12458992.0186,4959083.5137,125,56,-0351,0215,418,012.381,"I 215   1050 W,  SLC  MP 12.381  FC 11",Salt Lake,40.6379388264848,-111.921029550315,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{E813A2C3-90A4-4FAC-BFCF-28F002C612A1},NID
-12458726.85,4961275.0445,126,56,-0335,0173,1437,008.260,"SR 173   1075 W 5400 S,  SLC  MP 8.260  FC 16",Salt Lake,40.6528763332583,-111.918647500253,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0341A8C6-A7EF-4B35-9533-88284EFC7938},NID
-12458729.2805,4964207.4116,127,56,-0631,0266,431,001.923,"SR 266  4700 S 1075 W, SLC  MP 1.923  FC 14",Salt Lake,40.672858161636,-111.918669333806,2014,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{55D8AD02-F612-4647-85B8-157A72EA5A2C},NID
-12462443.8637,4966303.2468,128,56,-0637,0215,418,16.88,I 215 @ 3900 S West Valley MP 16.880 NB,Salt Lake,40.6871359996362,-111.952038002433,2018,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{78CE4F63-B55B-4557-B147-B7ED841C116F},NID
-12446402.9518,4960753.2379,129,56,-0617,0215,418,005.530,"I 215   5800 S Knudsen's Corner,  SLC  MP 5.300 FC 11",Salt Lake,40.6493199948996,-111.807940039123,2004,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{DB0A5E2D-26FC-4A64-BB75-DB2AF1605A9B},NID
-12459133.4259,4968088.144,130,56,-0354,0171,346,008.800,"SR 171   1200 W 3300 S,  SLC  MP 8.800  FC 14",Salt Lake,40.6992931669935,-111.922299833704,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0F32B05D-612D-40C2-9257-DE6028ED99FC},NID
-12457121.9383,4969349.1932,131,56,-0629,0015,1333,304.000,I-15 2900 South  MP 304.001  FC 11,Salt Lake,40.7078810001234,-111.904230333155,2014,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{8EFDE0AE-30E3-4B6B-BC7A-48E7A4B641A2},NID
-12462672.1423,4970228.6636,132,56,-0353,0215,418,018.732,"I 215   2500 S,  SLC  MP 18.732  FC 11",Salt Lake,40.7138695995523,-111.954088663987,1950,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{145C259A-9D88-45BF-B8E2-9B3CF0AB0D53},NID
-12465908.0963,4970337.2898,133,56,-0711,0154,1426,020.229,"SR 154   2500 S Bangerter Highway,  SLC  MP 20.229  FC 14",Salt Lake,40.7146092332379,-111.983157733356,1991,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{10BC138B-BBBB-4802-8C4D-989A887F5058},NID
-12472144.5407,4971919.6165,134,56,-0619,0201,411,010.600,"SR 201   6174 W,  SLC  MP 10.600  FC 12",Salt Lake,40.7253823333909,-112.039180666587,2004,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{1F0D3334-8BB5-4EC3-8811-B4D02E6FDD8C},NID
-12453499.5597,4964053.572,135,56,-0406,0071,318,016.337,"SR 71   4550 S 700 E,  SLC  MP 16.337  FC 14",Salt Lake,40.6718100117698,-111.871689952542,1984,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0258C9EE-3954-4C7A-B399-CA2ABCF01852},NID
-12462443.8637,4966303.2468,136,56,-1637,0215,418,16.88,I 215 @ 3900 S West Valley MP 16.880 SB,Salt Lake,40.6871359996362,-111.952038002433,2018,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{338CB9B1-ADF9-467C-AB61-18357DF2181D},NID
-12475191.2908,4967680.9471,137,56,-0355,0171,346,000.900,"SR 171   7658 W 3500 S,  Magna  MP 0.900  FC 16",Salt Lake,40.6965198911636,-112.066550088404,1985,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{05CB8BA6-B7D5-456C-882B-64243EF0818D},NID
-12442506.762,4971775.3247,138,56,-0301,0080,321,129.000,"I 80   1 mile E of I 215 Int.,  Parleys Canyon,  SLC  MP 129.000  FC 11",Salt Lake,40.7244000105285,-111.772939970651,1937,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{6072A16E-43B7-4622-B19C-4E2E976D61E8},NID
-12448895.3884,4975273.3357,139,56,-0332,0186,402,006.186,"SR 186   950 S Foothill Blvd.,  SLC  MP 6.186  FC 14",Salt Lake,40.7482100035651,-111.830329978047,1984,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{EB51FE44-45BA-4ED5-A64D-1700CF692122},NID
-12453474.6182,4975010.0417,140,56,-0333,0071,318,021.260,"SR 71   1190 S 700 E,  SLC  MP 21.260  FC 14",Salt Lake,40.7464181307294,-111.871465899236,1984,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{C0BB150B-EA85-42DF-8E69-290A479784A3},NID
-12455361.9343,4974883.958,141,56,-0325,0089,1384,377.450,"SR 89   1087 S State Street,  SLC  MP 377.450  FC 16",Salt Lake,40.7455600387926,-111.888419948222,1985,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{AB098642-B14E-40FB-B147-3593FE989B56},NID
-12459864.8114,4977683.4425,142,56,-0340,0080,321,118.420,"I 80   1325  W,  SLC  MP 118.420  FC 11",Salt Lake,40.7646099751753,-111.928869981436,1967,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{930F3783-AACB-4993-B5FB-E8BC26D46C28},NID
-12460978.0083,4974485.7633,143,56,-0408,0068,1368,057.436,"SR 68   1200 S Redwood Road,  SLC  MP 57.436  FC 16",Salt Lake,40.7428499594771,-111.938869999331,1959,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{2F300B2E-81EB-4414-89E2-8CC996D77094},NID
-12462133.5033,4986342.7079,144,56,-0501,0215,418,026.400,"I 215   0.68 mile N of 2100 N Int.,  SLC  MP 26.400  FC 11",Salt Lake,40.8234999986756,-111.949249987523,1990,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{BDD11443-5FE5-4881-9498-D287E085A1ED},NID
-12459200.2393,4987919.8244,145,56,-0628,0215,418,028.550,"I-215 1100 West, East of Redwood Rd. MP 28.550  FC 11",Davis,40.8342200455676,-111.922900028688,2014,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{32E06FE0-0A5B-464F-AA6A-0B6DBB96DB2F},NID
-12461343.135,4988901.2314,146,56,-0624,0067,6369,000.944,SR 67  Legacy Parkway  MP 0.944  FC 12,Davis,40.8408900343846,-111.942149988284,2010,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{F331B30D-6972-4720-90A8-328E30C05F11},NID
-12458013.5638,4990330.1156,147,56,-0616,0015,1333,314.290,"I 15   0.7 mile N of I 215 On-Ramp,  Woods Cross  MP 314.290  FC 11",Davis,40.8506000364828,-111.912239941298,2004,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{DB6D5993-78EA-452A-943D-CA525B4A03EC},NID
-12450788.0634,4928980.9136,148,0,-0675,0092,0,2.560,"SR-92 By pass @ Center St., Highland",Utah,40.4324208332325,-111.847332166851,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{B68D573D-0EA5-4004-82E7-527594FB835D},NID
-12397736.2967,4931723.318,149,56,-0308,0040,310,021.579,"SR 40   1 mile E of POE Daniels Canyon, SLC  MP 21.579  FC 02",Wasatch,40.4511700104985,-111.37076003809,1940,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{6DF3082A-24A1-4929-8DC9-E8559F4FC546},Loop
-12463091.0711,4858980.9216,150,56,-0321,0006,1332,149.650,"SR 6   0.25 mile W of SR 68,  Elberta Jct.  MP 149.650  FC 06",Utah,39.9520786527512,-111.957851965427,1961,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{0FA51EA5-C6A1-4936-8E92-98322CCFA4BF},Loop
-12437218.9596,4910364.7092,151,0,-0640,0015,0,271.210,"I-15 N. of Center Street  NB, Orem",Utah,40.3050079996815,-111.725438833498,2019,0,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,2020/12/14 10:47:27+00,psidwell@utah.gov_uplan,{4C2D7E09-1502-4414-8FB3-34393C50397B},Under Construction
